"Il10","Slpi","Bcl6","Mta3","Pax5","Mitf","Bach2","Myc","Spib","condition"
1,1,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,2,0,0,"N6"
1,0,0,0,3,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,3,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
3,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,5,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,1,1,"N6"
0,0,0,0,0,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,68,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,2,0,0,0,0,"N6"
0,97,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
0,0,1,1,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,26,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,1,0,0,0,0,1,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,5,0,3,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
4,1,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,3,0,1,0,0,"N6"
2,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,1,0,0,0,1,0,"N6"
0,0,0,0,1,0,2,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
3,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,4,0,2,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,13,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
8,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,1,0,"N6"
0,0,0,0,1,0,1,0,2,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,3,0,0,0,2,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,1,1,0,"N6"
0,1,0,0,2,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
3,1,0,0,0,0,1,0,0,"N6"
0,0,0,0,3,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
1,2,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,2,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,2,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,2,"N6"
1,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,2,0,0,"N6"
2,0,0,0,0,0,1,2,0,"N6"
2,0,0,0,2,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,2,0,0,0,0,"N6"
0,3,0,0,0,0,0,0,0,"N6"
0,1,0,0,2,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,1,2,"N6"
0,4,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
3,0,0,0,1,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,1,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,3,0,0,0,0,1,0,0,"N6"
1,0,0,0,1,0,0,0,2,"N6"
0,0,0,1,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
4,1,0,0,1,1,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
4,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,4,"N6"
0,0,0,0,1,0,0,0,0,"N6"
1,0,0,0,1,0,0,0,0,"N6"
8,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,1,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,6,0,0,0,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,2,0,0,0,0,0,0,0,"N6"
12,0,0,0,0,0,0,0,0,"N6"
1,1,0,0,1,0,1,0,0,"N6"
0,0,0,0,1,0,1,0,1,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,6,0,0,1,0,1,0,0,"N6"
3,0,0,0,1,0,1,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,1,0,1,0,0,0,8,"N6"
0,2,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,2,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,3,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
4,5,0,0,0,0,0,0,0,"N6"
0,0,0,0,3,0,3,0,2,"N6"
0,1,1,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,56,0,0,0,0,1,0,0,"N6"
1,4,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,1,0,0,0,0,0,"N6"
0,1,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
0,0,0,0,1,0,0,1,0,"N6"
0,0,0,0,1,0,0,1,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
1,0,0,0,0,0,1,0,1,"N6"
0,0,0,1,0,0,0,0,0,"N6"
2,1,0,1,0,0,1,5,2,"N6"
5,1,0,0,0,0,1,0,0,"N6"
0,0,0,1,1,0,0,0,0,"N6"
1,0,0,0,0,0,1,0,0,"N6"
0,5,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,1,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,14,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,1,0,1,"N6"
0,0,0,0,1,0,1,0,0,"N6"
1,4,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
0,1,0,0,0,0,1,0,0,"N6"
0,10,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,1,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
7,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,48,0,0,2,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
5,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,1,0,0,1,0,0,0,1,"N6"
0,0,0,0,0,0,0,1,0,"N6"
0,5,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,1,"N6"
0,3,0,0,0,0,0,0,0,"N6"
1,0,0,0,2,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,1,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,3,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,1,0,0,1,1,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
5,0,0,0,0,0,0,0,0,"N6"
5,0,0,0,0,0,0,0,0,"N6"
0,4,0,0,0,0,1,0,0,"N6"
4,0,0,0,1,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,3,"N6"
0,1,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,2,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
0,2,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,1,0,0,0,0,0,0,0,"N6"
1,1,0,0,0,0,0,0,1,"N6"
0,0,0,0,1,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
3,0,0,1,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,4,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,182,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,0,0,1,0,1,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,5,0,0,0,0,0,0,2,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,3,0,0,1,0,1,0,1,"N6"
5,0,0,0,3,0,0,2,0,"N6"
0,3,0,0,2,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
8,0,1,0,1,0,0,0,4,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,2,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
3,5,0,0,1,0,0,0,0,"N6"
5,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,1,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,3,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,1,0,0,0,0,"N6"
0,3,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
2,1,0,0,0,0,1,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,3,0,0,0,1,"N6"
3,0,0,0,3,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,1,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,1,"N6"
0,0,0,0,2,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,1,0,0,1,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,2,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,2,0,1,2,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
3,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,2,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,3,0,1,"N6"
1,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,1,0,0,"N6"
0,1,0,0,0,0,0,0,3,"N6"
0,15,0,0,0,0,1,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,6,0,3,1,2,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,3,"N6"
2,0,0,0,6,0,0,0,0,"N6"
0,80,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,31,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
4,0,0,0,1,0,0,0,0,"N6"
1,1,0,0,0,1,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,1,"N6"
0,0,1,0,2,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,1,0,0,3,1,"N6"
0,0,0,0,0,0,2,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,1,0,0,0,0,0,0,"N6"
0,5,0,0,0,0,1,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,3,"N6"
0,0,0,0,1,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,6,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,1,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
1,6,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
5,0,0,0,0,0,0,0,0,"N6"
3,0,1,0,0,0,0,0,0,"N6"
0,0,0,1,0,0,0,0,0,"N6"
0,0,1,0,0,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,1,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,4,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,4,0,0,0,0,0,0,0,"N6"
0,1,1,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,1,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,4,0,0,0,2,"N6"
0,0,0,0,1,0,1,0,2,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
3,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
7,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
8,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,0,1,0,"N6"
0,0,0,0,2,0,0,0,0,"N6"
0,2,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
3,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,2,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,10,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,2,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,2,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
0,5,0,0,3,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,2,0,0,0,0,"N6"
0,1,0,0,2,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,2,"N6"
0,0,0,0,3,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,2,"N6"
0,0,0,0,0,0,1,0,0,"N6"
1,0,0,0,0,0,2,0,0,"N6"
0,1,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,1,"N6"
3,0,1,0,0,0,1,0,0,"N6"
0,0,0,1,0,0,0,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,1,0,0,0,0,0,0,"N6"
7,0,0,0,0,0,0,0,0,"N6"
5,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,1,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,5,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,1,0,"N6"
1,0,0,0,0,0,0,1,0,"N6"
0,1,0,0,1,0,0,0,1,"N6"
0,2,0,0,1,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
1,1,1,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
5,9,0,0,1,0,0,0,5,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
1,7,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,2,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,3,0,0,2,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,1,0,0,0,0,0,0,0,"N6"
0,7,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,3,0,0,0,0,0,0,0,"N6"
1,0,0,0,2,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,0,0,1,0,0,"N6"
1,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,5,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,2,0,1,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,1,0,"N6"
0,0,0,1,0,0,1,0,0,"N6"
0,0,0,0,0,0,2,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,1,0,0,"N6"
0,11,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
2,2,0,0,3,0,1,1,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
3,1,0,0,0,0,0,0,0,"N6"
6,0,0,0,0,0,0,0,0,"N6"
4,0,0,0,1,0,0,0,0,"N6"
1,2,0,0,0,0,0,0,0,"N6"
0,169,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
1,0,0,0,2,0,0,1,2,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,4,1,0,"N6"
0,0,0,0,1,0,3,0,0,"N6"
1,1,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,2,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
1,2,0,0,1,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,3,0,2,0,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
4,16,1,0,0,0,0,0,0,"N6"
5,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,1,0,1,1,0,0,0,0,"N6"
1,0,0,0,0,0,1,0,0,"N6"
0,24,0,0,0,0,0,1,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,1,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,2,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
1,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,1,"N6"
0,0,0,0,1,0,0,1,1,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,5,0,0,1,2,"N6"
0,0,0,0,0,0,0,0,0,"N6"
1,0,0,0,2,0,0,0,0,"N6"
0,0,0,0,1,0,1,0,1,"N6"
0,5,0,0,0,0,0,0,0,"N6"
0,1,0,0,0,0,1,0,0,"N6"
0,1,0,0,0,0,0,0,0,"N6"
5,0,1,0,0,0,0,0,0,"N6"
0,0,0,0,5,0,0,1,1,"N6"
0,0,1,0,0,0,0,0,0,"N6"
0,0,0,0,1,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,131,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
0,0,0,0,0,0,1,0,0,"N6"
0,0,0,0,0,1,1,0,0,"N6"
0,0,0,0,0,0,0,0,0,"N6"
